id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,district,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
1909600046,20140703T000000,3,2.5,2250,5692,2,NO,suburb,normal,high,2250,0,2000,0,98146,47.5133,-122.379,445838
1250202145,20140828T000000,2,2.25,3900,14864,1,NO,city,normal,high,1950,1950,1947,0,98144,47.5884,-122.291,1.07E+06
7611200125,20141023T000000,2,1.5,1320,10800,1,NO,suburb,good,high,1320,0,1947,0,98177,47.7145,-122.367,467000
5611500140,20140822T000000,4,2.5,2760,6440,2,NO,suburb,normal,luxury,2760,0,1999,0,98075,47.5836,-122.026,686000
7138000260,20140605T000000,3,2,1750,9750,1,NO,suburb,normal,normal,,400,1961,0,98198,47.398,-122.299,279950
626059335,20140904T000000,4,2.25,2330,19436,2,NO,suburb,normal,high,2330,0,1987,0,98011,47.7663,-122.215,527000
1922059282,20140918T000000,3,2.25,2220,16020,1,NO,suburb,good,high,1780,440,1966,0,98030,47.3758,-122.217,325000
705700390,20140903T000000,3,2.25,2020,8379,2,NO,suburb,normal,normal,2020,0,1994,0,98038,47.3828,-122.023,328000
7454001200,20140604T000000,3,2.25,1250,7500,1,NO,suburb,excellent,normal,1250,0,1942,0,98146,47.5123,-122.373,390000
8682281200,20150309T000000,2,2,1510,6516,1,NO,suburb,normal,high,,0,2005,0,98053,47.7076,-122.013,479950
7972000200,20140529T000000,4,2.25,1720,9753,1,NO,suburb,good,normal,,600,1978,0,98023,47.2922,-122.371,264950
722059070,20150115T000000,3,1,1430,15246,1,NO,suburb,good,normal,980,450,1961,0,98031,47.4075,-122.214,235000
7202340400,20150303T000000,3,2.5,1480,4729,2,NO,suburb,normal,normal,1480,0,2004,0,98053,47.6794,-122.034,516500
8096000060,20150413T000000,2,1.75,1450,15798,2,YES,mainStreet,normal,normal,1230,220,1915,1978,98166,47.4497,-122.375,655000
2424000060,20140616T000000,4,2.75,2280,15347,1,NO,suburb,excellent,normal,2280,0,1960,0,98059,47.5218,-122.164,500000
9264902050,20141121T000000,6,2.75,2940,7350,1,NO,suburb,normal,high,1780,1160,1978,0,98023,47.3103,-122.339,315000
943100260,20141120T000000,2,1,1000,10200,1,NO,suburb,normal,normal,1000,0,1961,0,98024,47.5687,-121.899,213000
3677400445,20140902T000000,3,1.5,2480,5280,1.5,NO,suburb,excellent,normal,1620,860,1947,0,98108,47.5575,-122.303,475000
1762600320,20140610T000000,5,4,3760,28040,2,NO,suburb,normal,luxury,3760,0,1983,0,98033,47.6489,-122.183,1.03E+06
4058000060,20150409T000000,3,2,2220,94300,1,NO,suburb,excellent,normal,,580,1976,0,98010,47.3459,-121.95,416000
7228500560,20150320T000000,4,1,1970,4740,1.5,NO,suburb,normal,normal,1670,300,1904,2005,98122,47.6136,-122.303,410000
326069104,20140701T000000,3,3.5,3830,221284,2,NO,suburb,normal,luxury,3530,300,1993,0,98077,47.7641,-122.023,800000
5152100060,20140529T000000,6,2.5,4410,14034,1,NO,subcity,good,high,2350,2060,1965,0,98003,47.3376,-122.324,472000
3584000310,20141208T000000,3,1.75,1430,8505,1,NO,suburb,good,normal,,0,1968,0,98003,47.3173,-122.319,225000
8150100045,20141001T000000,2,1,830,6000,1,NO,suburb,normal,normal,830,0,1940,0,98126,47.5308,-122.376,210000
1868901275,20150127T000000,2,1,1430,5000,1.5,NO,suburb,notgood,normal,,0,1925,0,98115,47.6727,-122.299,455000
6131600075,20150427T000000,3,1,1300,8316,1,NO,suburb,good,normal,1300,0,1954,0,98002,47.3221,-122.216,225000
9468200125,20140826T000000,2,1,1030,3060,1,NO,subcity,good,normal,790,240,1918,0,98103,47.6779,-122.353,480000
8029510030,20150212T000000,3,2.5,2740,11872,2,NO,suburb,normal,high,2740,0,1990,0,98023,47.3076,-122.395,363000
2025069065,20140929T000000,4,2.5,3650,8354,1,YES,mainStreet,normal,high,1830,1820,2000,0,98074,47.6338,-122.072,2.40E+06
7899800890,20150226T000000,2,1.5,720,5120,1,NO,suburb,normal,normal,720,0,1954,0,98106,47.5218,-122.357,181000
3021059276,20150314T000000,4,2,2010,7312,1,NO,suburb,good,normal,2010,0,1976,0,98002,47.2785,-122.213,250000
3797001895,20150422T000000,3,1.75,1560,3000,1,NO,suburb,good,normal,770,790,1918,0,98103,47.6846,-122.345,481000
3832710960,20140923T000000,3,2,1810,7209,1,NO,suburb,good,normal,1240,570,1978,0,98032,47.3656,-122.278,260000
1310430400,20140513T000000,4,2.5,3360,7685,2,NO,suburb,normal,high,3360,0,2001,0,98058,47.4369,-122.111,455000
1422300030,20150401T000000,3,2.25,1510,36224,2,NO,suburb,normal,high,1510,0,1991,0,98045,47.4616,-121.711,415000
1105000588,20150421T000000,3,1,1400,3538,1,NO,suburb,normal,normal,800,600,1953,0,98118,47.5405,-122.27,349500
3830630060,20140929T000000,3,2.5,1730,7442,2,NO,suburb,normal,normal,1730,0,1987,0,98030,47.3507,-122.178,245000
5101404898,20140519T000000,2,2,1420,9191,1.5,,subcity,excellent,normal,,0,1928,0,98115,47.6979,-122.32,592500
7972601890,20141020T000000,4,1.75,2360,7620,1,NO,suburb,good,normal,1180,1180,1955,0,98106,47.5278,-122.345,385000
5127001620,20150211T000000,3,1.75,1580,11455,1,NO,suburb,good,normal,1200,380,1974,0,98059,47.4756,-122.147,315000
9407100800,20141124T000000,3,1,1230,10170,1,NO,suburb,normal,normal,1230,0,1979,0,98045,47.4437,-121.772,255000
1873100060,20140829T000000,4,2.5,2460,4425,2,NO,suburb,normal,high,2460,0,2006,0,98052,47.7048,-122.109,693000
8722101360,20141202T000000,3,1,1660,4400,1.5,NO,suburb,normal,high,1460,200,1911,0,98112,47.6362,-122.302,780000
8644000060,20141024T000000,3,1.75,1270,8470,1,NO,suburb,good,normal,1270,0,1960,0,98198,47.4207,-122.29,237000
3325069129,20141216T000000,3,2.25,2100,40510,2,NO,suburb,normal,luxury,1320,780,1979,0,98074,47.6154,-122.047,525000
1400300055,20150428T000000,2,1,770,5040,1,NO,suburb,normal,low,,0,1930,0,98144,47.5964,-122.299,425000
2123039032,20141027T000000,1,0.75,760,10079,1,YES,mainStreet,excellent,low,760,0,1936,0,98070,47.4683,-122.438,369900
8078560140,20140519T000000,4,2.5,1700,7280,2,NO,suburb,good,normal,1700,0,1988,0,98031,47.4045,-122.171,290000
3438500192,20140929T000000,3,1,1120,10701,1,NO,suburb,normal,normal,1120,0,1954,0,98106,47.5544,-122.358,285000
7974200510,20140814T000000,2,1,1070,4500,1,NO,suburb,normal,normal,1070,0,1937,0,98115,47.6802,-122.29,415000
2557000400,20150409T000000,3,2.5,2070,9900,1,NO,suburb,normal,high,1420,650,1979,0,98023,47.2988,-122.371,272500
7960900060,20150504T000000,4,3.25,5050,20100,1.5,NO,subcity,normal,luxury,,300,1982,2008,98004,47.6312,-122.223,2.90E+06
4054500390,20141007T000000,4,4.75,5310,57346,2,NO,suburb,good,luxury,5310,0,1989,0,98077,47.7285,-122.042,1.37E+06
6378500125,20150501T000000,2,1,1040,7538,1,NO,suburb,good,normal,,0,1939,0,98133,47.7107,-122.352,436000
1745100140,20141017T000000,3,1,1700,11390,1,NO,suburb,good,normal,1700,0,1967,0,98003,47.3271,-122.323,210000
2976800796,20140925T000000,3,1,1300,5898,1,NO,suburb,normal,normal,1300,0,1961,0,98178,47.5053,-122.255,236000
4235400186,20141124T000000,3,1.75,1080,1306,1,NO,suburb,normal,normal,580,500,1954,2003,98199,47.6601,-122.4,331000
4215100060,20150320T000000,3,2.5,2653,4510,2,NO,suburb,normal,high,2653,0,2006,0,98031,47.4145,-122.166,365000
9189700045,20150127T000000,3,2,2290,16258,1,NO,suburb,excellent,high,2290,0,1960,0,98058,47.4672,-122.165,450000
1126049053,20141113T000000,4,2.75,3820,26300,2,NO,suburb,normal,high,2850,970,2014,0,98028,47.7618,-122.261,770000
2022069200,20150505T000000,4,2.5,2210,49375,1,NO,suburb,normal,high,2210,0,1997,0,98038,47.3828,-122.071,455000
9412900055,20150505T000000,3,1.75,2390,6000,1,NO,suburb,normal,normal,1240,1150,1908,0,98118,47.5362,-122.268,405000
1722059235,20140703T000000,4,1.75,2600,11325,1,NO,suburb,good,normal,1610,990,1969,0,98031,47.3954,-122.206,304900
6874200960,20150227T000000,2,1,860,5265,1,NO,suburb,normal,normal,860,0,1931,0,98178,47.5048,-122.272,170000
7424700045,20150513T000000,5,3,3830,8480,2,NO,normal,excellent,high,2630,1200,1905,1994,98122,47.6166,-122.287,2.05E+06
7202360350,20140630T000000,4,2.5,3500,7048,2,NO,suburb,normal,high,3500,0,2005,0,98053,47.6811,-122.025,780000
5634500392,20150410T000000,3,3,2420,13959,1,NO,suburb,good,high,1740,680,1988,0,98028,47.7486,-122.23,330000
1509500060,20140905T000000,4,2.5,2720,8666,2,NO,suburb,normal,high,2720,0,1992,0,98030,47.3846,-122.169,370000
7214810350,20141017T000000,5,2.25,2500,13500,1,NO,suburb,normal,normal,1850,650,1979,0,98072,47.7564,-122.144,467000
6647200060,20150209T000000,3,1.75,1670,6720,1,NO,suburb,normal,normal,1140,530,1980,0,98034,47.7198,-122.193,405000
9552700140,20140702T000000,5,2.25,2900,10300,1,NO,suburb,normal,high,1450,1450,1985,0,98006,47.5461,-122.151,675000
2200500350,20140812T000000,2,1,1640,14100,1,NO,suburb,good,normal,1140,500,1954,0,98006,47.5712,-122.143,500000
6113400046,20140723T000000,4,2.5,1890,15770,2,NO,suburb,good,normal,1890,0,1968,0,98166,47.4281,-122.343,389999
6619910140,20150224T000000,4,1.75,2950,9025,1,NO,subcity,good,high,1780,1170,1975,0,98034,47.7128,-122.223,630000
1115450240,20141022T000000,4,2.5,2160,9528,2,NO,suburb,normal,high,,0,1992,0,98001,47.3341,-122.255,360000
6073240060,20141002T000000,4,3,3280,11060,2,NO,suburb,normal,high,2270,1010,1986,0,98056,47.5399,-122.181,580000
9297300045,20140709T000000,3,2,1970,4166,2,NO,city,excellent,high,1270,700,1929,0,98126,47.5717,-122.375,550000
9510920070,20140710T000000,4,2.5,3360,22111,2,NO,suburb,normal,luxury,3360,0,1994,0,98075,47.5951,-122.017,879000
5468730030,20140822T000000,3,2,1320,8959,1,NO,suburb,normal,normal,1320,0,1993,0,98042,47.3536,-122.144,265000
8079030390,20150304T000000,3,2.5,2650,7286,2,NO,,normal,high,2650,0,1990,0,98059,47.5084,-122.154,446500
600000152,20140602T000000,3,1.5,2030,8880,1,NO,suburb,normal,normal,1330,700,1963,0,98108,47.5586,-122.311,404000
1840000030,20140529T000000,3,1.75,1590,11914,1,NO,subcity,normal,normal,1090,500,1957,0,98188,47.4427,-122.274,267500
3225069065,20140624T000000,4,5,4550,18641,1,YES,mainStreet,normal,luxury,2600,1950,2002,0,98074,47.6053,-122.077,3.08E+06
3260800030,20140811T000000,3,2.5,2440,7632,2,NO,suburb,normal,high,2440,0,1998,0,98003,47.3494,-122.301,335000
2747100024,20140619T000000,3,2.5,1940,9000,1,NO,suburb,good,normal,970,970,1948,0,98117,47.6933,-122.393,576000
5104530560,20150401T000000,3,2.5,2040,3810,2,NO,suburb,normal,high,2040,0,2006,0,98038,47.3537,-122,208633
4330600350,20150115T000000,3,2.25,2200,8750,1,NO,suburb,good,normal,1120,1080,1964,0,98166,47.476,-122.337,315000
5016001535,20150217T000000,3,1.75,1920,3300,1,NO,suburb,good,high,960,960,1913,0,98112,47.6239,-122.298,725000
7280300196,20150403T000000,4,,1800,7750,1,NO,suburb,good,high,1400,400,1965,0,98177,47.7776,-122.384,550000
8651520400,20140612T000000,4,2.25,2180,7297,2,NO,suburb,normal,high,2180,0,1984,0,98074,47.6459,-122.058,610750
7171200445,20150228T000000,2,1,1010,5000,1.5,NO,,good,normal,1010,0,1908,0,98105,47.6692,-122.297,550700
3204800200,20150108T000000,4,2.75,3320,10574,2,NO,suburb,excellent,high,2220,1100,1960,0,98056,47.5376,-122.18,665000
3416600800,20150209T000000,4,2.5,2370,4000,1.5,NO,subcity,excellent,high,1980,390,1928,0,98144,47.601,-122.294,834000
7994700030,20141023T000000,5,1.75,1660,78408,1.5,NO,suburb,normal,normal,1660,0,1915,0,98065,47.529,-121.837,201000
1860600135,20140502T000000,5,2.5,3650,9050,2,NO,mainStreet,excellent,luxury,3370,280,1921,0,98119,47.6345,-122.367,2.38E+06
4139480200,20140618T000000,4,3.25,4290,12103,1,NO,city,normal,luxury,,1600,1997,0,98006,47.5503,-122.102,1.38E+06
4139480200,20141209T000000,4,3.25,4290,12103,1,NO,city,normal,luxury,2690,1600,1997,0,98006,47.5503,-122.102,1.40E+06
1328320800,20141105T000000,4,2.25,1950,7700,1,NO,suburb,normal,high,1350,600,1979,0,98058,47.4441,-122.125,305000
7771300125,20150408T000000,3,2,2590,14052,1,NO,suburb,excellent,high,1720,870,1948,0,98133,47.7357,-122.333,487000
3422059208,20150511T000000,3,2.5,1930,64904,1,NO,suburb,good,high,1930,0,1988,0,98042,47.346,-122.157,390000
9521101455,20140723T000000,2,1,1470,3864,1,NO,suburb,good,normal,1170,300,1916,0,98103,47.6638,-122.345,548000
4337000335,20141122T000000,4,1,800,8775,1,NO,suburb,normal,normal,800,0,1943,0,98166,47.48,-122.336,268750
325059286,20140513T000000,5,2.75,3150,7119,2,NO,suburb,normal,high,3150,0,2013,0,98052,47.6759,-122.151,819900
2597650240,20141023T000000,3,2.25,2030,16200,2,NO,suburb,normal,high,2030,0,1984,0,98027,47.5162,-122.057,520000
3353400435,20140721T000000,3,2,1450,11204,1,NO,suburb,normal,normal,1450,0,2003,0,98001,47.2639,-122.252,230000
7972000240,20150202T000000,3,1.75,1510,10248,1,NO,suburb,normal,normal,1510,0,1969,0,98023,47.2929,-122.371,240000
7520000520,20140905T000000,2,1,1240,12092,1,NO,suburb,normal,normal,960,280,1922,1984,98146,47.4957,-122.352,232000
7520000520,20150311T000000,2,1,1240,12092,1,NO,suburb,normal,normal,960,280,1922,1984,98146,47.4957,-122.352,240500
3530210260,20141027T000000,3,2.5,3030,45004,2,NO,,normal,high,3030,0,1987,0,98077,47.7721,-122.093,274975
1959700550,20140905T000000,4,2,2050,4400,1.5,NO,suburb,good,high,2050,0,1922,0,98102,47.644,-122.319,740000
1665400045,20150428T000000,3,1,1000,7636,1,NO,suburb,notgood,normal,1000,0,1952,0,98166,47.472,-122.344,186375
9542850320,20140725T000000,3,2.25,2370,10289,1,NO,suburb,good,high,1590,780,1977,0,98005,47.592,-122.166,790000
3179100060,20140916T000000,4,3.5,2800,6750,2,NO,suburb,normal,high,1890,910,1951,2002,98105,47.669,-122.275,880000
2946001550,20150416T000000,6,1.75,2240,11180,2,NO,suburb,good,normal,2240,0,1955,0,98198,47.42,-122.323,279000
8078490390,20140729T000000,3,2,1810,10530,1,NO,subcity,normal,high,1810,0,1991,0,98022,47.1913,-122.012,295000
9550201550,20150408T000000,2,1,1070,5000,1,NO,suburb,normal,normal,1070,0,1924,0,98103,47.6666,-122.331,640000
191100045,20140703T000000,4,2,2490,9525,2,NO,suburb,excellent,high,,0,1968,0,98040,47.5639,-122.217,940000
5009600070,20141007T000000,4,2.5,1960,5238,2,NO,suburb,normal,normal,1960,0,2003,0,98038,47.3483,-122.052,260000
200350070,20140602T000000,3,2.75,2930,5569,1,NO,suburb,normal,high,1860,1070,2004,0,98072,47.7648,-122.164,559900
2877103726,20140722T000000,4,2,1510,3500,1.5,NO,suburb,excellent,normal,1510,0,1911,0,98103,47.6794,-122.357,791500
405100295,20140826T000000,3,1.75,1420,8250,1,NO,suburb,normal,normal,1420,0,1954,0,98133,47.7535,-122.354,265000
4268200055,20150501T000000,3,1.75,1740,11547,1,NO,suburb,normal,normal,1740,0,1954,0,98178,47.4945,-122.22,245000
3126069068,20150424T000000,4,1.75,2560,43995,2,NO,suburb,good,normal,2560,0,1962,0,98052,47.6945,-122.093,485000
1115300070,20141106T000000,4,3.5,3040,8414,2,NO,suburb,normal,high,2420,620,2010,0,98059,47.5222,-122.157,684000
6414100671,20140909T000000,3,1.75,2500,6840,1,NO,suburb,normal,high,,1200,1957,0,98125,47.7222,-122.32,425000
7004200060,20141017T000000,4,1.75,1275,20000,1,NO,suburb,good,normal,1275,0,1991,0,98070,47.3796,-122.49,309600
7852110140,20140718T000000,4,2.5,2580,5823,2,NO,suburb,normal,high,2580,0,2002,0,98065,47.5374,-121.875,552250
3969300030,20140723T000000,4,1,1000,7134,1,NO,suburb,normal,normal,1000,0,1943,0,98178,47.4897,-122.24,165000
3969300030,20141229T000000,4,1,1000,7134,1,NO,suburb,normal,normal,1000,0,1943,0,98178,47.4897,-122.24,239900
4048400070,20141205T000000,2,1,1070,32633,1,NO,suburb,good,normal,1070,0,1930,0,98059,47.4716,-122.078,320000
808000070,20141021T000000,3,2,1390,13464,1,NO,suburb,good,normal,1390,0,1987,0,98030,47.3581,-122.173,206600
7374200030,20150416T000000,4,1.75,2500,7690,1,NO,suburb,normal,normal,1250,1250,1973,0,98155,47.7713,-122.307,387000
7325600160,20140604T000000,1,,560,12120,1,NO,suburb,normal,low,560,0,1967,0,98014,47.675,-121.854,299000
2757000030,20140922T000000,4,2.75,2270,10460,2,NO,,normal,high,2270,0,1965,0,98040,47.5603,-122.222,855000
616000140,20150126T000000,3,1,1900,14400,1,NO,suburb,good,normal,1300,600,1954,0,98166,47.4147,-122.337,315000
3363900111,20141203T000000,2,1,990,3120,1,NO,subcity,excellent,normal,790,200,1907,0,98103,47.68,-122.353,437500
9262800171,20150324T000000,4,1.5,1550,19800,1,NO,suburb,good,normal,1050,500,1969,0,98001,47.3117,-122.27,252000
6607000126,20140604T000000,4,1.75,2200,7475,1,NO,suburb,excellent,normal,1100,1100,1955,0,98118,47.543,-122.28,375000
5416510830,20140806T000000,4,2.5,1910,4862,2,NO,suburb,normal,normal,1910,0,2005,0,98038,47.3607,-122.034,300000
2201500030,20141006T000000,4,1,1750,9600,1.5,NO,suburb,good,normal,1750,0,1954,0,98006,47.5759,-122.137,420000
325059171,20140505T000000,3,1,1330,77972,1,NO,suburb,normal,normal,1330,0,1928,1954,98033,47.6891,-122.159,900000
952003285,20140805T000000,3,2.5,2440,5750,2,NO,subcity,normal,high,1980,460,2000,0,98116,47.565,-122.381,679900
3211290370,20140605T000000,3,2.5,1640,29970,2,NO,suburb,normal,normal,1640,0,1992,0,98053,47.6359,-121.974,463000
1072010350,20140828T000000,5,2.5,2760,11340,2,NO,suburb,good,high,2760,0,1978,0,98059,47.4769,-122.141,380000
8856950070,20141210T000000,4,2.5,1820,7912,2,NO,suburb,normal,normal,1820,0,1994,0,98038,47.3845,-122.029,329500
925059078,20140819T000000,3,2.5,2110,5608,1,NO,suburb,normal,high,1340,770,2013,0,98033,47.6743,-122.184,604950
7855801090,20140917T000000,5,2.5,3040,9570,1,NO,subcity,good,high,1640,1400,1966,0,98006,47.5651,-122.164,795000
723099065,20150130T000000,3,2,1840,40438,2,NO,suburb,normal,normal,1840,0,1994,0,98045,47.4853,-121.709,465000
6116500075,20150326T000000,4,2.5,2990,10400,2,NO,suburb,normal,high,2990,0,2002,0,98166,47.4508,-122.359,673000
1118500030,20141001T000000,4,2.5,3520,15420,2,NO,suburb,normal,luxury,3520,0,1991,0,98074,47.6375,-122.016,810000
424069250,20150423T000000,4,2.75,2440,69415,1,NO,suburb,good,high,1910,530,1989,0,98075,47.5944,-122.042,785000
3291800710,20141120T000000,4,3,2090,7500,1,NO,suburb,normal,normal,1370,720,1986,0,98056,47.4888,-122.182,338000
6838700060,20141204T000000,3,2.25,1430,7222,2,NO,suburb,normal,normal,1430,0,1993,0,98056,47.5112,-122.19,280000
2231500030,20141001T000000,4,2.25,2180,10754,1,NO,suburb,excellent,normal,1100,1080,1954,0,98133,47.7711,-122.341,315000
2231500030,20150324T000000,4,2.25,2180,10754,1,NO,suburb,excellent,normal,1100,1080,1954,0,98133,47.7711,-122.341,530000
7683900200,20141223T000000,5,3,3450,9914,2,NO,suburb,normal,high,3450,0,2004,0,98023,47.2813,-122.345,380000
8155830060,20140811T000000,3,2.25,1450,7562,2,NO,suburb,normal,normal,1450,0,1994,0,98056,47.5038,-122.189,297000
98020310,20140520T000000,4,2.5,3230,7331,2,NO,suburb,normal,luxury,3230,0,2004,0,98075,47.5823,-121.97,730000
9423400140,20140609T000000,3,1.75,1640,13500,1,NO,suburb,normal,normal,1110,530,1940,0,98125,47.7164,-122.304,450000
1545804860,20141027T000000,3,3,1590,7750,1,NO,suburb,normal,normal,1060,530,1997,0,98038,47.3624,-122.045,275000
2883200160,20150429T000000,4,2,2020,2849,2,NO,suburb,normal,normal,2020,0,1960,0,98115,47.6831,-122.329,595000
7132300695,20150421T000000,3,1.5,1300,3348,1.5,NO,suburb,normal,normal,1300,0,1904,2014,98144,47.592,-122.307,435000
1726059053,20140916T000000,2,1.5,1380,209959,1,NO,suburb,poor,normal,1380,0,1954,0,98011,47.7461,-122.195,270000
624111000,20140805T000000,3,3,4040,14338,2,NO,suburb,normal,luxury,3030,1010,1986,0,98077,47.7268,-122.06,950000
808300310,20150313T000000,4,2.25,2130,5337,2,NO,suburb,normal,normal,2130,0,2001,0,98019,47.7237,-121.959,389000
8563040160,20150121T000000,4,2.25,2550,7800,1,NO,suburb,normal,high,1580,970,1968,0,98052,47.6283,-122.095,560000
713500030,20140728T000000,5,3.5,4800,14984,2,NO,subcity,normal,luxury,3480,1320,1998,0,98006,47.5543,-122.148,1.35E+06
8651600160,20141111T000000,4,2.25,2510,11585,2,NO,suburb,good,high,2510,0,1969,0,98040,47.5483,-122.226,799000
9517200030,20140625T000000,3,2,1410,9600,1,NO,suburb,good,normal,1410,0,1983,0,98072,47.7591,-122.146,365500
2460700700,20140515T000000,3,2,1650,7352,1,NO,suburb,normal,normal,1160,490,1979,0,98058,47.4612,-122.169,252350
1223039290,20140905T000000,4,2.5,2120,13780,2,NO,suburb,normal,high,2120,0,1993,0,98146,47.4987,-122.365,403950
2890100060,20140801T000000,4,1.5,2040,10726,1,NO,suburb,normal,normal,1380,660,1954,0,98177,47.772,-122.358,385000
7972600860,20141210T000000,4,1,1550,7620,1.5,NO,suburb,normal,normal,1550,0,1957,0,98106,47.5287,-122.35,345000
8857320070,20140917T000000,3,2.75,1980,3128,2,,suburb,good,high,1980,0,1979,0,98008,47.6109,-122.114,490000
4047200695,20140618T000000,3,2.5,1600,26977,2,NO,suburb,normal,high,1600,0,2005,0,98019,47.7736,-121.901,330000
1653500070,20140512T000000,4,2.75,3300,12090,2,NO,suburb,normal,high,3300,0,1953,0,98004,47.6294,-122.218,927000
1923000030,20140728T000000,4,2.5,3840,16619,2,NO,normal,good,luxury,3840,0,1983,0,98040,47.5634,-122.213,1.12E+06
3649100320,20150430T000000,2,1,1220,10000,1,NO,suburb,excellent,normal,1220,0,1950,0,98028,47.7405,-122.241,330000
